Tiempo [s],h3_Real [cm],h3_PINN [cm],h4_Real [cm],h4_PINN [cm]
4318.2,1.514965535689369,1.5174364163597331,2.610384668465461,2.6096011010458464
4318.25,1.5096374456962147,1.5141523107554251,2.6132726822505745,2.6125978326703163
4318.3,1.5187754601784413,1.5088881927927613,2.61153177007757,2.615449607175644
4318.35,1.5203087605287613,1.517957242305532,2.6094652750838154,2.6137517826502585
4318.400000000001,1.5215501299789644,1.5194495069387326,2.6084819636023906,2.6117001257868098
4318.45,1.518584636292368,1.520654053464068,2.613481272120836,2.610736788711566
4318.5,1.5175656086554556,1.5177531559253328,2.612748496762653,2.6157064209693996
4318.55,1.5162480968860343,1.5167545681323087,2.6078128209953273,2.6149570953889523
4318.6,1.51417665133288,1.515418020783083,2.607990878558998,2.6100068668399805
4318.650000000001,1.5142946095159309,1.5133933840327267,2.605572548667798,2.6101552481430392
4318.7,1.517491494717692,1.5134997960444208,2.605229844927464,2.6077337794165825
4318.75,1.5227950881040486,1.516685603162853,2.6019751581145996,2.6073999214847
4318.8,1.525383770928121,1.5219278770175444,2.6019035356010076,2.6041743402351276
4318.85,1.5265661612867987,1.5245235811620363,2.601352241990412,2.6041024323728763
4318.900000000001,1.52682844661181,1.5256959856427836,2.602325851617406,2.603550568064961
4318.95,1.5317678675123982,1.5259668525816414,2.6009693040890562,2.604516758626802
4319.0,1.5369290061089063,1.5308995642204952,2.598575514182593,2.6031676301636053
4319.05,1.5378659623115798,1.535995170493086,2.60022939501438,2.600803231169094
4319.1,1.541552935678636,1.5369628644762636,2.5999460437952693,2.6024462687518115
4319.150000000001,1.542885582294295,1.5406058375686895,2.6002148422327336,2.602188884260736
4319.2,1.5437178428080436,1.5419270940423346,2.6006853821726263,2.602461677579437
4319.25,1.5409873293114933,1.5427821348401116,2.607138827461048,2.6029193768296413
4319.3,1.5438150490885207,1.5401389977754507,2.6051459524215037,2.6093380095815766
4319.35,1.541964541084573,1.5429188165442818,2.608563858667733,2.6073679624348105
