Tiempo [s],h1_Real [cm],h1_Koopman [cm],h2_Real [cm],h2_Koopman [cm]
3397.8,20.846832757756825,20.738480315375064,14.732180225554758,14.667705938960168
3397.8500000000004,20.852493179607837,20.74401696197421,14.736318261121665,14.671897642419971
3397.9,20.85854355391924,20.74969907645692,14.74017447766213,14.675969755092952
3397.9500000000003,20.864628461617574,20.75614331393258,14.743939114385043,14.679517910908887
3398.0,20.87030758561961,20.76189057893953,14.748034638218853,14.683452173250252
3398.05,20.875535654496552,20.76739065479143,14.751837793642839,14.687525057478007
3398.1000000000004,20.88063757422373,20.77230037324719,14.755649112016123,14.690976123140656
3398.15,20.885980530512143,20.777743218955365,14.759924223712241,14.695292835557737
3398.2000000000003,20.891681170528837,20.782919379873523,14.763650359908,14.699540309933314
3398.25,20.89766482884127,20.789125334221254,14.767364180993084,14.70266316657892
3398.3,20.903527878659936,20.794928997080735,14.771193388273405,14.706813989481487
3398.3500000000004,20.90933785377635,20.80082549517384,14.774854041617235,14.71023975352131
3398.4,20.91482087700769,20.80653174002565,14.778540428548045,14.714024338766567
3398.4500000000003,20.919916266798936,20.811755943351574,14.782369521669736,14.71752963950004
3398.5,20.925474720599137,20.816672307971665,14.786371867050708,14.721602807507578
3398.55,20.931432616641843,20.82291757306905,14.790381510321463,14.725466489534272
3398.6000000000004,20.936877726222757,20.828592960017634,14.794474784425415,14.729554512577964
3398.65,20.942198886334463,20.833719239237126,14.798123213327658,14.73366293922175
3398.7000000000003,20.94770117215177,20.839164101893857,14.801381820958342,14.736839870530977
3398.75,20.95315284571127,20.84468937734697,14.805038512752898,14.740157656115002
3398.8,20.958265360007942,20.84999889541307,14.809370401249506,14.744080930783927
3398.8500000000004,20.96317397124209,20.854878824217465,14.813337299780912,14.748646296750318
3398.9,20.968543220157972,20.859886502304814,14.816812243267695,14.752019029525705
3398.9500000000003,20.974042618386424,20.865554143934414,14.820273852200433,14.755576537650875
3399.0,20.979507143507227,20.870856099173082,14.82391235424099,14.758874573265457
3399.05,20.984857930210964,20.876456986642225,14.82773806054574,14.762803830040825
3399.1000000000004,20.990565786321138,20.881563919906164,14.831301359298886,14.766517982699073
3399.15,20.99658762199227,20.887686219459635,14.834717985536837,14.769903378308824
3399.2000000000003,21.00239215165967,20.893570703982633,14.838315597339195,14.77330927452304
3399.25,21.008469016174484,20.899276663048525,14.842111749307723,14.777066809408588
3399.3,21.014541725469474,20.90574844605263,14.845621918210183,14.780876235788481
3399.3500000000004,21.020239675853812,20.911361649587835,14.849244356244514,14.784032511902222
3399.4,21.025999658204466,20.917131397046745,14.853194162956392,14.788059762421284
3399.4500000000003,21.031875957374467,20.922850482748043,14.856988115538208,14.791831839128156
3399.5,21.038127939208373,20.928859749138276,14.860680794522803,14.795608656139022
3399.55,21.04399878990097,20.93521557848778,14.864106899543211,14.7991449367304
3399.6000000000004,21.04943804353464,20.94069361951123,14.867732187175633,14.802500184910793
3399.65,21.05502830482504,20.946006676560643,14.87165613002848,14.806349651470008
3399.7000000000003,21.060867419824508,20.952035515789788,14.875589656110407,14.810295529019397
3399.75,21.066712743873303,20.957818868184738,14.879455431278235,14.814164890756757
3399.8,21.072559131233508,20.963664310292526,14.883173981361466,14.817993870346553
3399.8500000000004,21.078326179319024,20.96948583162409,14.88676695247198,14.821517459753672
3399.9,21.083656421818414,20.975074520987537,14.890456704807798,14.825091739853642
3399.9500000000003,21.089167115196535,20.98001235405073,14.893992490412781,14.828890479230957
3400.0,21.095897942115922,20.98601567601419,14.896402309832322,14.832220464044791
3400.05,21.103277876160526,20.993419228933522,14.898208734160397,14.833723225919554
3400.1000000000004,21.11087694012283,21.000714909947195,14.900209082445086,14.835806379937166
3400.15,21.118549573917687,21.00852868377903,14.902372535386341,14.837729625313438
3400.2000000000003,21.126129255285978,21.015995584096977,14.904279622578894,14.840135519958267
3400.25,21.13337528297152,21.02360637011438,14.905742939429034,14.841588221963544
3400.3,21.140603077540465,21.030480461403915,14.90748360310736,14.843057834967997
3400.3500000000004,21.148224925772826,21.03789469877157,14.909182320831672,14.844920170950267
3400.4,21.15577881843781,21.045719989281544,14.910669399610992,14.846392908128625
3400.4500000000003,21.163003859054566,21.052842086012397,14.912122473333161,14.847912176600236
3400.5,21.170485379159707,21.060048280637446,14.913645434570572,14.84936507925368
3400.55,21.178282149756104,21.06785028948267,14.915037113412692,14.850991115637047
3400.6000000000004,21.186112149781447,21.075584403414936,14.916409345877293,14.852061894150527
3400.65,21.193850578406735,21.083369762407987,14.918228387340461,14.853581528351341
3400.7000000000003,21.201391767316846,21.09108792526858,14.920169244911726,14.855757158600778
3400.75,21.20904325034893,21.098305030018114,14.921756192253243,14.85743763117225
3400.8,21.21682069303177,21.106067849960713,14.923380759319935,14.858912920757732
3400.8500000000004,21.224595826452617,21.11382318659043,14.925162304378182,14.860717076104653
3400.9,21.23229683242325,21.1215708272756,14.926877023924998,14.862436487362459
3400.9500000000003,21.239743890371226,21.129147695354863,14.928251190164081,14.864009799765615
3401.0,21.247053658633426,21.13638744768582,14.929590423160755,14.865113762776616
3401.05,21.254595586237446,21.143696382120535,14.931023733886114,14.86678658404974
3401.1000000000004,21.26212033295385,21.151412165975028,14.932622732801406,14.867965149024032
