Tiempo [s],h1_Real [cm],h1_Koopman_Lin [cm],h2_Real [cm],h2_Koopman_Lin [cm]
3.85,12.45688202365767,12.399670628961989,12.580946639103868,12.632574727096504
3.9000000000000004,12.390372551325838,12.400201873009054,12.625957532758893,12.631768467122326
3.95,12.450727423490381,12.400745530939437,12.760066245009325,12.630965834682087
4.0,12.293750777164675,12.401300383888255,12.6550420397409,12.6301580806695
4.05,12.453800590879798,12.401855276884199,12.651060161580883,12.629340804414491
4.1000000000000005,12.28753008016293,12.402395029337448,12.593880434501164,12.62852069757336
4.15,12.597078166353059,12.402929161367263,12.74746642426034,12.627703062803407
4.2,12.306241641803561,12.40347448742077,12.58864454562729,12.626887632482276
4.25,12.445071881859011,12.404021140659294,12.656925792192293,12.626070937170114
4.3,12.44745516163318,12.404559746204306,12.729802307539904,12.62524584528789
4.3500000000000005,12.34792132257102,12.405098637740775,12.653775238184343,12.624421616095999
4.4,12.410298912247631,12.405630633615951,12.74841538973112,12.623603667277186
4.45,12.363339009640901,12.406149959291618,12.741513693061558,12.622791398718407
4.5,12.511655010818929,12.406656169722995,12.858534957178628,12.621968657964258
4.55,12.483703505696463,12.4071671734517,12.672215311845678,12.62114612271209
4.6000000000000005,12.491055178219304,12.407690683645876,12.675638273694515,12.620330729352386
4.65,12.451093679871077,12.408201414287332,12.59051694758844,12.619528298156222
4.7,12.3057867109684,12.40870415069678,12.480869595949903,12.61871797071188
4.75,12.535890465657808,12.409200474811199,12.688365426272284,12.617907609060714
4.800000000000001,12.552385006981035,12.409677810295063,12.600304055350351,12.617098132810726
4.8500000000000005,12.559685717035363,12.410155073644525,12.733650387386115,12.61629223318631
4.9,12.585765925459139,12.41061993201113,12.600135487164708,12.615490244788788
4.95,12.362610437938047,12.411075094858745,12.633881670504021,12.614695554745047
5.0,12.334964749239916,12.41150721781682,12.686930144408313,12.613888902591192
5.050000000000001,12.35925020675419,12.411929615742585,12.767283888974138,12.613097611741894
5.1000000000000005,12.428282818721483,12.412361028414752,12.685339920292376,12.612314417532682
5.15,12.299322784569057,12.412790423188689,12.755219665617604,12.611524166508191
5.2,12.406743443978831,12.413212636437036,12.435824356908062,12.610741816882099
5.25,12.556490700255873,12.41363603207655,12.728103369590926,12.609971846832831
5.300000000000001,12.477991556216358,12.414054455026614,12.615990550263538,12.609205470944158
5.3500000000000005,12.55252490834275,12.414485387618878,12.67397179244082,12.608438916055098
5.4,12.461601188068583,12.414915384402,12.619319353609912,12.607662209119837
5.45,12.376652607872641,12.415347393448894,12.774979457187616,12.60689844793583
5.5,12.435384102697094,12.415793184689223,12.510425709967807,12.60613359768831
5.550000000000001,12.62737211978823,12.416245214353433,12.724660256633262,12.60536288827899
5.6000000000000005,12.61672644375265,12.416702222319865,12.482373436176173,12.604608428453808
5.65,12.490159703764391,12.41714732209562,12.469850792759226,12.603843244467363
5.7,12.563085585904158,12.417561941529927,12.578026805912291,12.603074570211463
5.75,12.47584915055179,12.417973368117533,12.697805431627765,12.602312052633849
5.800000000000001,12.426665433777654,12.418382081408687,12.48061415509718,12.601531886785123
5.8500000000000005,12.42854020899091,12.418800514645996,12.645205456025037,12.600750524218673
5.9,12.468228221794515,12.419214958639392,12.561255631140428,12.599967044166833
5.95,12.432359642194346,12.419627002118002,12.667569731606882,12.599190637262062
6.0,12.355280937659382,12.420057377338244,12.638485805060881,12.598404864222495
6.050000000000001,12.421631832350695,12.420462436343765,12.402735405735344,12.597618885038338
6.1000000000000005,12.508571548499617,12.420847532872443,12.686741259167535,12.596818900442246
